sector;Institución;Código Institución;RUT Unidad de Compra;Código Unidad de Compra;Unidad de Compra;Región Unidad de Compra
Gob. Central, Universidades;CAJA DE PREVISION DE LA DEFENSA NACIONAL;7175;61.108.000-k;557509;BIENESTAR CAPREDENA;Metropolitana
Gob. Central, Universidades;CAJA DE PREVISION DE LA DEFENSA NACIONAL;7175;61.108.000-k;5691;U. ADQUISICIONES  CENTRO SALUD Y REHABILITACION;Metropolitana
Gob. Central, Universidades;CAJA DE PREVISION DE LA DEFENSA NACIONAL;7175;61.108.000-k;748201;UNIDAD DE COMPRAS FARMACIA;Metropolitana
Obras Públicas;INSTITUTO NACIONAL DE HIDRAULICA;7176;61.211.000-k;1724;INSTITUTO NACIONAL DE HIDRÁULICAS - INH;Metropolitana
Salud;INSTITUTO DE SALUD PUBLICA DE CHILE;7177;61.605.000-1;1093303;ADMINISTRACIÓN DE FONDOS DE TERCEROS;Metropolitana
Salud;INSTITUTO DE SALUD PUBLICA DE CHILE;7177;61.605.000-1;1729;INSTITUTO DE SALUD PÚBLICA DE CHILE;Metropolitana
Salud;INSTITUTO DE SALUD PUBLICA DE CHILE;7177;61.605.000-1;1809;COTIZACIONES - ISP;Metropolitana
Salud;INSTITUTO DE SALUD PUBLICA DE CHILE;7177;61.605.000-1;1961;LICITACIONES - ISP;Metropolitana
Salud;INSTITUTO DE SALUD PUBLICA DE CHILE;7177;61.605.000-1;556372;BIENESTAR - ISP;Metropolitana
Gob. Central, Universidades;SERVICIO MEDICO LEGAL;7179;61.003.000-9;1080185;FONDOS EXTRAPRESUPUESTARIOS;Coquimbo
Gob. Central, Universidades;SERVICIO MEDICO LEGAL;7179;61.003.000-9;1833;SERVICIO MÉDICO LEGAL;Los Lagos
Gob. Central, Universidades;SERVICIO MEDICO LEGAL;7179;61.003.000-9;554587;UNIDAD DE BIENESTAR;Metropolitana
Gob. Central, Universidades;OFICINA NACIONAL DE EMERGENCIA DEL MINIS;7180;60.509.001-K;1078078;ADMINISTRACIÓN DE FONDOS DE EMERGENCIA;Metropolitana
Gob. Central, Universidades;OFICINA NACIONAL DE EMERGENCIA DEL MINIS;7180;60.509.001-k;1754;MINISTERIO DEL INTERIOR - ONEMI;Metropolitana
Gob. Central, Universidades;OFICINA NACIONAL DE EMERGENCIA DEL MINIS;7180;60.509.001-k;306211;COMPRA DE EMERGENCIA;Metropolitana
Gob. Central, Universidades;SUPERINTENDENCIA DE INSOLVENCIA Y REEMPRENDIMIENTO;7181;61.005.000-k;2563;M. DE JUSTICIA - SUPERINTENDENCIA DE QUIEBRAS;Metropolitana
Gob. Central, Universidades;SUPERINTENDENCIA DE INSOLVENCIA Y REEMPRENDIMIENTO;7181;61.005.000-k;6047;SERV. DE BIENESTAR SUPERINT DE INSOLVEN Y REEMPREN;Metropolitana
Gob. Central, Universidades;SUPERINTENDENCIA DE INSOLVENCIA Y REEMPRENDIMIENTO;7181;61.005.000-k;797305;SUPERINTENDENCIA DE INSOLVENCIA Y REEMPRENDIMIENTO;Metropolitana
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;1037961;17 - REGIÓN DE ÑUBLE;Ñuble
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;1078362;F- FONDOS EXTRAPRESUPUESTARIOS FOSIS NIVEL CENTRAL;Metropolitana
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;1078366;15- FONDOS EXTRAPESUPUESTARIOS FOSIS ARICA;Arica y Parinacota
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;1078369;01 - FONDOS EXTRAPRESUPUESTARIOS FOSIS TARAPACÁ;Tarapacá
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;1078374;02 - FONDOS EXTRAPRESUPUESTARIOS FOSIS ANTOFAGASTA;Antofagasta
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;1078383;03 - FONDOS EXTRAPRESUPUESTARIOS REGIÓN ATACAMA;Atacama
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;1078386;04 - FONDOS EXTRAPRESUPUESTARIOS REGIÓN COQUIMBO;Coquimbo
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;1078388;05 - FONDOS EXTRAPRESUPUESTARIOS REGIÓN VALPARAÍSO;Valparaíso
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;1078390;06 - FONDOS EXTRAPRESUPUESTARIOS REGIÓN OHIGGINS;Lib. Gral. Bdo. O'Higgins
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;1078393;07 - FONDOS EXTRAPRESUPUESTARIOS REGIÓN MAULE;Maule
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;1078394;08 - FONDOS EXTRAPRESUPUESTARIOS REGIÓN BIO BIO;Bío-Bío
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;1078396;09 - FONDOS EXTRAPRESPUESTARIOS REGIÓN ARAUCANÍA;Araucanía
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;1078398;10 - FONDOS EXTRAPRESUPUESTARIOS REGIÓN LOS LAGOS;Los Lagos
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;1078403;11 - FONDOS EXTRAPRESUPUESTARIOS REGIÓN AYSÉN;Aysén
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;1078409;14 - FONDOS EXTRAPRESUPUESTARIOS REGIÓN LOS RÍOS;Los Ríos
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;1078416;17 - FONDOS EXTRAPRESUPUESTARIOS REGIÓN ÑUBLE;Ñuble
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;1172835;SUBDIRECCIÓN DE USUARIOS;Metropolitana
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;1758;C - SUBDIRECCION ADMINISTRACION Y FINANZAS SAF;Metropolitana
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;2337;B - SUBDIRECCIÓN GESTIÓN PROGRAMAS SGP;Metropolitana
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;2338;D2 - SERVICIO DE BIENESTAR;Metropolitana
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;2435;15 - REGIÓN DE ARICA Y PARINACOTA;Arica y Parinacota
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;2436;02 - REGIÓN DE ANTOFAGASTA;Antofagasta
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;2437;03 - REGIÓN DE ATACAMA;Atacama
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;2438;04 - REGIÓN DE COQUIMBO;Coquimbo
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;2439;05 - REGIÓN DE VALPARAISO;Valparaíso
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;2440;06 - REGIÓN DEL LIBERTADOR BERNARDO OHIGGINS;Lib. Gral. Bdo. O'Higgins
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;2441;07 - REGIÓN DEL MAULE;Maule
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;2442;08 - REGIÓN DEL BIO BIO;Bío-Bío
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;2443;09 - REGIÓN DE LA ARAUCANIA;Araucanía
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;2444;10 - REGIÓN DE LOS LAGOS;Los Lagos
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;2445;11 - REGIÓN DE AYSEN GENERAL CARLOS IBANEZ DEL C.;Aysén
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;2446;12 - REGIÓN DE MAGALLANES Y ANTARTICA CHILENA;Magallanes y Antártica
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;2447;16 - REGIÓN METROPOLITANA;Metropolitana
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;2895;E - SUBDIRECCIÓN DESARROLLO E INNOVACIÓN SDI;Metropolitana
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;508965;01 - FOSIS REGION DE TARAPACA;Tarapacá
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;509149;14 - REGIÓN DE LOS RIOS;Los Ríos
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;527093;D1 - SUBDIRECCIÓN DE PERSONAS SDP;Metropolitana
Gob. Central, Universidades;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;7182;60.109.000-7;527113;A - DIRECCIÓN EJECUTIVA;Metropolitana
Gob. Central, Universidades;CORP NACIONAL DE DESARROLLO INDIGENA;7183;72.396.000-2;1078122;CONADI FONDOS DE TERCEROS;Antofagasta
Gob. Central, Universidades;CORP NACIONAL DE DESARROLLO INDIGENA;7183;72.396.000-2;1761;CORPORACION NACIONAL DE DESARROLLO INDIGENA;Araucanía
Gob. Central, Universidades;CORP NACIONAL DE DESARROLLO INDIGENA;7183;72.396.000-2;1797;O.A.I. ARICA CONADI;Arica y Parinacota
Gob. Central, Universidades;CORP NACIONAL DE DESARROLLO INDIGENA;7183;72.396.000-2;1798;CONADI SUBDIRECCION  IQUIQUE;Tarapacá
Gob. Central, Universidades;CORP NACIONAL DE DESARROLLO INDIGENA;7183;72.396.000-2;1799;O.A.I. SAN PEDRO DE ATACAMA  CONADI;Antofagasta
Gob. Central, Universidades;CORP NACIONAL DE DESARROLLO INDIGENA;7183;72.396.000-2;1800;O.A.I. ISLA DE PASCUA CONADI;Valparaíso
Gob. Central, Universidades;CORP NACIONAL DE DESARROLLO INDIGENA;7183;72.396.000-2;1801;O.A.I.  SANTIAGO CONADI;Metropolitana
Gob. Central, Universidades;CORP NACIONAL DE DESARROLLO INDIGENA;7183;72.396.000-2;1802;DIRECCIÓN REGIONAL CAÑETE CONADI;Bío-Bío
Gob. Central, Universidades;CORP NACIONAL DE DESARROLLO INDIGENA;7183;72.396.000-2;1803;DIRECCIÓN REGIONAL DE OSORNO;Los Lagos
Gob. Central, Universidades;CORP NACIONAL DE DESARROLLO INDIGENA;7183;72.396.000-2;1804;O.A.I. PUNTA ARENAS CONADI;Magallanes y Antártica
Gob. Central, Universidades;CORP NACIONAL DE DESARROLLO INDIGENA;7183;72.396.000-2;1805;SUBDIRECCIÓN NACIONAL DE TEMUCO;Araucanía
Gob. Central, Universidades;CORP NACIONAL DE DESARROLLO INDIGENA;7183;72.396.000-2;527666;DIRECCIÓN REGIONAL DE VALDIVIA;Los Ríos
Gob. Central, Universidades;CORP NACIONAL DE DESARROLLO INDIGENA;7183;72.396.000-2;553988;SERVICIO DE BIENESTAR;Araucanía
Gob. Central, Universidades;SERVICIO NACIONAL DE LA DISCAPACIDAD;7184;72.576.700-5;1078251;FONDOS EXTRAPRESUPUESTARIOS;Coquimbo
Gob. Central, Universidades;SERVICIO NACIONAL DE LA DISCAPACIDAD;7184;72.576.700-5;1853;SERVICIO NACIONAL DE LA DISCAPACIDAD;Metropolitana
Gob. Central, Universidades;SERVICIO NACIONAL DE LA DISCAPACIDAD;7184;72.576.700-5;576841;BIENESTAR SENADIS;Metropolitana
Salud;SERVICIO DE SALUD ANTOFAGASTA DIRECCION;7185;61.606.200-K;1031839;COMPRA CONJUNTA SNSS;Antofagasta
Salud;SERVICIO DE SALUD ANTOFAGASTA DIRECCION;7185;61.606.200-K;1057380;BIENES Y SERVICIOS;Antofagasta
Salud;SERVICIO DE SALUD ANTOFAGASTA DIRECCION;7185;61.606.200-K;1057575;BIENESTAR;Antofagasta
Salud;SERVICIO DE SALUD ANTOFAGASTA DIRECCION;7185;61.606.200-K;1057770;ACTIVOS FIJOS;Antofagasta
Salud;SERVICIO DE SALUD ANTOFAGASTA DIRECCION;7185;61.606.200-K;1057955;OBRAS CIVILES;Antofagasta
Salud;SERVICIO DE SALUD ANTOFAGASTA DIRECCION;7185;61.606.200-K;1057993;FÁRMARCOS;Antofagasta
Salud;SERVICIO DE SALUD ANTOFAGASTA DIRECCION;7185;61.606.200-k;1077344;ADMINISTRACIÓN DE FONDOS;Antofagasta
Salud;SERVICIO DE SALUD ANTOFAGASTA DIRECCION;7185;61.606.200-k;1180830;COMPRAS CONVENIO GORE ANTOFAGASTA;Antofagasta
Salud;SERVICIO DE SALUD ANTOFAGASTA DIRECCION;7185;61.606.200-k;1765;DIRECCIÓN SERVICIO DE SALUD ANTOFAGASTA;Antofagasta
Gob. Central, Universidades;COMISION NACIONAL DE RIEGO;7186;60.718.000-8;1078171;FONDOS EXTRAPRESUPUESTARIOS;Metropolitana
Gob. Central, Universidades;COMISION NACIONAL DE RIEGO;7186;60.718.000-8;1866;COMISIÓN NACIONAL DE RIEGO;Metropolitana
Gob. Central, Universidades;COMISION NACIONAL DE RIEGO;7186;60.718.000-8;606591;SERVICIO DE BIENESTAR COMISION NACIONAL DE RIEGO;Metropolitana
Gob. Central, Universidades;DIRECCIÓN NACIONAL DE FRONTERAS Y LÍMITES DEL ESTADO;7187;60.604.000-8;1766;DIRECCIÓN NACIONAL DE FRONTERAS Y LIMITES DEL ESTADO;Metropolitana
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;1070132;SEREMI REGIÓN DE ÑUBLE;Ñuble
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;1076130;FONDOS EXTRAPRESUPUESTARIOS;Arica y Parinacota
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;1269;SEREMI XI REGIÓN;Aysén
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;2586;SUBSECRETARÍA DE AGRICULTURA;Metropolitana
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;2844;SEREMI V REGIÓN;Valparaíso
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;3483;SEREMI XV REGIÓN;Arica y Parinacota
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;3484;SEREMI  VIII REGIÓN;Bío-Bío
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;3609;SEREMI REGIÓN METROPOLITANA;Metropolitana
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;5307;SEREMI II REGIÓN;Antofagasta
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;5318;SEREMI VII REGIÓN;Maule
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;5335;SEREMI X REGIÓN;Los Lagos
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;5405;SEREMI IV REGIÓN;Coquimbo
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;5406;SEREMI VI REGIÓN;Lib. Gral. Bdo. O'Higgins
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;5423;SEREMI III REGIÓN;Atacama
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;5440;SEREMI IX REGIÓN;Araucanía
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;5468;SEREMI XII REGIÓN;Magallanes y Antártica
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;6426;SEREMI I REGIÓN;Tarapacá
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;6474;SEREMI XIV REGION;Los Ríos
Gob. Central, Universidades;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;7189;61.301.000-9;688535;AGENCIA CHILENA PARA LA CALIDAD E INOCUIDAD ALIMEN;Metropolitana
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;1040538;DIRECCIÓN REGIONAL DE ÑUBLE;Ñuble
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;1078229;FONDOS EXTRAPRESUPUESTARIOS - SERNATUR;Metropolitana
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;2326;DIRECCION REGIONAL DE ARICA Y PARINACOTA;Arica y Parinacota
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;2327;DIRECCION REGIONAL DE ATACAMA;Atacama
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;2328;DIRECCION REGIONAL DE AYSEN;Aysén
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;2587;SERVICIO NACIONAL DE TURISMO - SERNATUR;Metropolitana
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;2863;DIRECCION REGIONAL DE ANTOFAGASTA;Antofagasta
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;2864;DIRECCION REGIONAL DE COQUIMBO;Coquimbo
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;2865;DIRECCION REGIONAL DE VALPARAISO;Valparaíso
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;2866;DIRECCION REGIONAL DE OHIGGINS;Lib. Gral. Bdo. O'Higgins
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;2867;DIRECCION REGIONAL DEL MAULE;Maule
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;2868;DIRECCION REGIONAL DEL BIO BIO;Bío-Bío
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;2869;DIRECCION REGIONAL DE LA ARAUCANIA;Araucanía
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;2870;DIRECCION REGIONAL DE LOS RIOS;Los Ríos
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;2873;DIRECCION REGIONAL DE MAGALLANES;Magallanes y Antártica
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;2893;DIRECCION REGIONAL DE LOS LAGOS;Los Lagos
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;3613;DIRECCION REGIONAL DE TARAPACA;Tarapacá
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;520487;DIRECCION REGIONAL METROPOLITANA;Metropolitana
Gob. Central, Universidades;SERVICIO NACIONAL DE TURISMO;7190;60.704.000-1;561252;BIENESTAR-SERVICIO NACIONAL DE TURISMO;Metropolitana
Gob. Central, Universidades;SUBSECRETARÍA DE PREVISIÓN SOCIAL;7191;61.503.000-7;2588;M. DEL TRABAJO - SUBSECRETARÍA DE PREVISIÓN SOCIAL;Metropolitana
Gob. Central, Universidades;SUBSECRETARÍA DE PREVISIÓN SOCIAL;7191;61503000-7;6379;PROGRAMA FORTALECIMIENTO SISTEMA DE PENSIONES;Metropolitana
Gob. Central, Universidades;SUPERINTENDENCIA DE SERVICIOS SANITARIOS;7192;61.221.000-4;2589;SUPERINTENDENCIA DE SERVICIOS SANITARIOS - SISS;Metropolitana
Gob. Central, Universidades;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;7193;60.720.000-9;1871;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;Metropolitana
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;1081948;SEGEGOB XVI REGIÓN;Ñuble
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;1083862;FONDOS EXTRAPRESUPUESTARIOS;Araucanía
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;1872;MINISTERIO SECRETARÍA GENERAL DE GOBIERNO;Metropolitana
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;287019;SEGEGOB LOS RIOS;Los Ríos
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;296967;MINISTERIO SECRETARIA GENERAL DE GOBIERNO -ARICA;Arica y Parinacota
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;3599;SEGEGOB I REGION;Tarapacá
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;3600;SEGEGOB II REGION;Antofagasta
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;3601;SEGEGOB III REGION;Atacama
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;3602;SEGEGOB IV REGION;Coquimbo
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;3603;SEGEGOB V REGION;Valparaíso
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;3604;SEGEGOB VI REGION;Lib. Gral. Bdo. O'Higgins
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;3605;SEGEGOB VII REGION;Maule
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;3606;SEGEGOB VIII REGION;Bío-Bío
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;3607;SEGEGOB IX REGION;Araucanía
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;3608;SEGEGOB X REGION;Los Lagos
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;3610;SEGEGOB XI REGION;Aysén
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;3612;SEGEGOB XII REGION;Magallanes y Antártica
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;5554;MINISTERIO SECRETARIA GENERAL DE GOBIERNO III REGION;Atacama
Gob. Central, Universidades;SECRETARIA GENERAL DE GOBIERNO;7194;60.101.000-3;586269;SERVICIO DE BIENESTAR MSGG;Metropolitana
Gob. Central, Universidades;DELEGACIÓN PRESIDENCIAL REGIONAL METROPOLITANA DE SANTIAGO;7195;60.511.130-0;1873;INTENDENCIA REGION METROPOLITANA;Metropolitana
Gob. Central, Universidades;DELEGACIÓN PRESIDENCIAL REGIONAL DE VALPARAÍSO;7196;60.511.050-9;1091008;UNIDAD PROEMPLEO;Valparaíso
Gob. Central, Universidades;DELEGACIÓN PRESIDENCIAL REGIONAL DE VALPARAÍSO;7196;60.511.050-9;1874;COMPRAS PRESUPUESTOS;Valparaíso
Gob. Central, Universidades;DELEGACIÓN PRESIDENCIAL REGIONAL DE VALPARAÍSO;7196;60.511.050-9;553463;COMPRAS ORASMI;Valparaíso
Gob. Central, Universidades;INSTITUTO NACIONAL DE LA JUVENTUD;7197;60.110.000-2;1076575;SERVICIO DE BIENESTAR;Lib. Gral. Bdo. O'Higgins
Gob. Central, Universidades;INSTITUTO NACIONAL DE LA JUVENTUD;7197;60.110.000-2;1875;INSTITUTO NACIONAL DE LA JUVENTUD - MIDESO;Metropolitana
Gob. Central, Universidades;GOBIERNO REGIONAL DE ANTOFAGASTA;7199;72.224.100-2;1078512;FONDOS EXTRAPRESUPUESTARIOS;Antofagasta
Gob. Central, Universidades;GOBIERNO REGIONAL DE ANTOFAGASTA;7199;72.224.100-2;1877;GORE ANTOFAGASTA PROGRAMA 01 FUNCIONAMIENTO;Antofagasta
Gob. Central, Universidades;GOBIERNO REGIONAL DE ANTOFAGASTA;7199;72.224.100-2;2778;GORE ANTOFAGASTA PROGRAMA 02 FNDR;Antofagasta
Gob. Central, Universidades;GOBIERNO REGIONAL DE ANTOFAGASTA;7199;72.224.100-2;553883;GORE ANTOFAGASTA BIENESTAR;Antofagasta
Gob. Central, Universidades;"GOBIERNO REGIONAL VI REGION DEL LI BERTADOR B O""HIGGINS";7200;72.240.400-9;1105488;FONDOS EXTRAPRESUPUESTARIOS PROGRAMA 02 FNDR;Lib. Gral. Bdo. O'Higgins
Gob. Central, Universidades;"GOBIERNO REGIONAL VI REGION DEL LI BERTADOR B O""HIGGINS";7200;72.240.400-9;5290;GOBIERNO REGIONAL LIBERTADOR BDO. O´HIGGINS;Lib. Gral. Bdo. O'Higgins
Gob. Central, Universidades;"GOBIERNO REGIONAL VI REGION DEL LI BERTADOR B O""HIGGINS";7200;72.240.400-9;544515;SERVICIO DE BIENESTAR;Lib. Gral. Bdo. O'Higgins
Gob. Central, Universidades;DELEGACIÓN PRESIDENCIAL REGIONAL DEL LIBERTADOR BERNARDO  O´HIGGINS;7201;60.511.060-6;1193180;DELEGACIÓN PRESIDENCIAL REGIONAL DEL LIBERTADOR BE;Lib. Gral. Bdo. O'Higgins
Gob. Central, Universidades;DELEGACIÓN PRESIDENCIAL REGIONAL DEL LIBERTADOR BERNARDO  O´HIGGINS;7201;60.511.060-6;1193181;ORASMI - DPR OHIGGINS;Lib. Gral. Bdo. O'Higgins
Gob. Central, Universidades;DELEGACIÓN PRESIDENCIAL REGIONAL DEL LIBERTADOR BERNARDO  O´HIGGINS;7201;60.511.060-6;1878;MINISTERIO DEL INTERIOR - INTENDENCIA VI REGIÓN O´HIGGINS;Lib. Gral. Bdo. O'Higgins
Gob. Central, Universidades;DELEGACIÓN PRESIDENCIAL REGIONAL DEL LIBERTADOR BERNARDO  O´HIGGINS;7201;60.511.060-6;551712;ORASMI6-R;Lib. Gral. Bdo. O'Higgins
Gob. Central, Universidades;DIRECCION GENERAL DE AERONAUTICA CIVIL;7202;61.104.000-8;1116003;RED SECUNDARIA Y PEQUEÑOS AD Z NORTE;Antofagasta
